,room_id,host_id,room_type,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,price,name,latitude,longitude,boroughs
15073,19445142,1464510,Entire home/apt,Bos en Lommer,0,0.0,2,1.0,95.0,A lifetime experience at the heart of Amsterdam,52.377069,4.848697,West
15074,19372330,84453740,Entire home/apt,Buitenveldert / Zuidas,3,5.0,2,2.0,95.0,"Great split level house, by the water",52.325679,4.857634,Zuid
15075,19703805,34637595,Entire home/apt,Centrum West,0,0.0,2,1.0,90.0,Apartment in Jordaan - Centre of Amsterdam,52.378439,4.884431,Centrum
15076,13351132,26096861,Entire home/apt,Oostelijk Havengebied / Indische Buurt,13,5.0,2,1.0,90.0,Modern Houseboat near the city center,52.37369,4.940134,Oost
15077,16263796,65859990,Entire home/apt,Centrum West,14,5.0,2,1.0,97.0,Colourful & Modern APT | near CITY CENTER,52.382618,4.885217,Centrum
15078,7042388,18046762,Entire home/apt,Oostelijk Havengebied / Indische Buurt,15,5.0,2,1.0,95.0,Cosy groundfloor apartment in a Hip Area + 2 Bikes,52.365906,4.938991,Oost
15079,19901318,113977564,Entire home/apt,Westerpark,0,0.0,2,1.0,95.0,Excellent 2p A'dam apt!,52.383983,4.871959,West
15080,12597204,68348715,Private room,Centrum Oost,10,3.0,2,1.0,300.0,Room in city centre near Nieuwmarkt,52.372206,4.900818,Centrum
15081,18681848,129545708,Private room,Watergraafsmeer,6,5.0,4,2.0,215.0,Authentic farmhouse - Vergulden Eenhoorn Suite I,52.350612,4.921101,Oost
15082,15767547,68348715,Private room,Centrum Oost,1,0.0,1,1.0,240.0,Private room in citycentre near Nieuwmarkt,52.372892,4.901039,Centrum
15083,18681420,129545708,Private room,Watergraafsmeer,4,5.0,4,2.0,215.0,Authentic farmhouse - Vergulden Eenhoorn Suite 2,52.350912,4.919929,Oost
15084,19871657,140574117,Private room,Centrum Oost,0,0.0,3,2.0,288.0,Balcony Barcelona Apartment,52.364493,4.883844,Centrum
15085,18007211,36419428,Private room,Noord-West / Noord-Midden,6,5.0,4,2.0,210.0,2 rooms w/ private bathroom & access to garden,52.353611,4.866437,West
15086,3896500,20171636,Private room,Centrum Oost,70,5.0,4,1.0,228.0,BnB Houseboat Southern Comfort,52.375372,4.915341,Centrum
15087,16144980,25096355,Private room,Centrum West,9,5.0,4,2.0,263.0,Large 2 story canal apartment next to Dam square,52.370517,4.897225,Centrum
15088,19620012,26697824,Private room,Centrum West,0,0.0,4,2.0,300.0,110m2 city apartment,52.370108,4.881963,Centrum
15089,19589301,137697864,Private room,Noord-West / Noord-Midden,0,0.0,3,2.0,210.0,Lovely Museum Quarter Private Rooms,52.35535,4.883516,West
15090,18480012,126804552,Private room,Oostelijk Havengebied / Indische Buurt,9,5.0,4,2.0,222.0,Centrally located cozy apartment in Amsterdam,52.363838,4.934944,Oost
15091,9974539,17266531,Private room,Centrum Oost,4,5.0,2,1.0,235.0,Private Garden View Room in Center!,52.361086,4.901434,Centrum
15092,17494795,2160081,Private room,De Baarsjes / Oud West,2,0.0,2,1.0,263.0,Cozy spacious room next to a canal in De Baarjes!,52.371349,4.858684,West
15093,7271836,35304855,Private room,Oud Oost,39,4.5,5,1.0,210.0,Cosy apartment close to the centre,52.357521,4.917587,Oost
15094,13742712,80462092,Private room,Centrum West,7,5.0,2,1.0,234.0,Canal View Superior Suite by Vera,52.369815,4.886566,Centrum
15095,17312436,116828085,Private room,De Baarsjes / Oud West,14,5.0,4,2.0,246.0,|Warm and charming apt in Amsterdam Oud -West|,52.361074,4.852445,West
15096,13973755,10139913,Private room,Centrum Oost,15,5.0,3,1.0,234.0,Stylish & Spatious Attic Studio,52.367992,4.907144,Centrum
15097,16224376,45659759,Private room,Centrum Oost,24,5.0,2,1.0,216.0,Private room in apartment in heart of Amsterdam,52.363728,4.883801,Centrum
15098,17007855,886406,Private room,Centrum West,0,0.0,1,1.0,221.0,Cozy DAM SQUARE 4 BDr Apartment !,52.372303,4.891301,Centrum
15099,19710188,21279477,Private room,Centrum West,0,0.0,2,1.0,300.0,Cosy Room on the Nine Streets,52.369534,4.886936,Centrum
15100,18816109,21681343,Private room,De Pijp / Rivierenbuurt,0,0.0,2,1.0,269.0,Nice room,52.352252,4.89919,Zuid
15101,19704575,13993611,Private room,De Baarsjes / Oud West,0,0.0,4,2.0,286.0,Premium & Luxury apartment,52.358788,4.859264,West
15102,13092845,72689311,Private room,Centrum Oost,17,4.5,4,0.0,300.0,Katja's City Apartment,52.360532,4.892451,Centrum
15103,12597740,68348715,Private room,Centrum Oost,13,4.0,4,1.0,300.0,Room in citycentre near Nieuwmarkt.,52.372811,4.900928,Centrum
15104,18681512,129545708,Private room,Watergraafsmeer,4,4.5,4,2.0,215.0,Authentic farmhouse - Vergulden Eenhoorn Suite 3,52.350538,4.920589,Oost
15105,17147251,14874061,Private room,Centrum West,11,4.5,4,1.0,210.0,Charming 17th-Century Monument House in Jordaan,52.379268,4.88444,Centrum
15106,15463427,47488392,Private room,Centrum Oost,24,4.5,4,2.0,240.0,Spacious double room in Amsterdam,52.368865,4.909606,Centrum
15107,18133099,79850231,Private room,De Baarsjes / Oud West,2,0.0,2,1.0,239.0,Central luxury apartment with a stunning terrace,52.362487,4.861319,West
15108,18196919,2829587,Private room,Geuzenveld / Slotermeer,4,4.5,6,2.0,241.0,2 rooms in shared apartment (max 4 guests),52.374258,4.83556,Nieuw-West
15109,18747678,130291036,Private room,Centrum Oost,3,5.0,2,0.0,240.0,Canal house studio with great view second floor,52.363305,4.897483,Centrum
15110,5722319,29647728,Private room,Oud Noord,142,5.0,4,0.0,174.0,The Little House in the garden,52.384298,4.907689,West
15111,10562864,52628715,Private room,Centrum Oost,26,4.0,4,1.0,150.0,Romantic private loft at City Centre | Canal view,52.363544,4.899749,Centrum
15112,1566167,3839770,Private room,Centrum West,2,0.0,2,1.0,180.0,AmsterHouse doubleRoom ,52.370809,4.894461,Centrum
15113,3545277,459028,Private room,Centrum Oost,36,4.5,3,1.0,156.0,B&B Central Canal House Green Room,52.375461,4.903355,Centrum
15114,10562065,52628715,Private room,Centrum Oost,30,4.5,4,1.0,150.0,Upper class private apartment with view over canal,52.363398,4.89978,Centrum
15115,14326160,32968485,Private room,Centrum Oost,26,5.0,2,1.0,180.0,Stylish Riverside Suite in City Center,52.367622,4.902002,Centrum
15116,1565929,3839770,Private room,Centrum West,1,0.0,2,1.0,180.0,Great room to sleep peacefully ,52.376084,4.897994,Centrum
15117,16688220,110487734,Private room,Centrum West,1,0.0,4,2.0,152.0,Beauty Flat in Heart of Amsterdam,52.371303,4.891937,Centrum
15118,7614467,39933725,Private room,Centrum West,3,4.5,3,2.0,180.0,Red Light District Apartment,52.374984,4.897623,Centrum
15119,3649042,459028,Private room,Centrum Oost,49,4.5,2,1.0,156.0,B&B Central Canal House Attic Room,52.37424,4.903299,Centrum
15120,16892355,86173176,Private room,Centrum West,0,0.0,2,1.0,180.0,Amsterdam De Wallen Historic District Hideout,52.372846,4.896739,Centrum
15121,10318925,12813906,Private room,Centrum Oost,61,5.0,4,2.0,174.0,Canal penthouse in the center,52.368367,4.896931,Centrum
15122,16175728,105605002,Private room,Centrum West,0,0.0,4,1.0,150.0,Top location on Famous Flowermarket in Canal House,52.368152,4.890836,Centrum
15123,15242733,44714709,Private room,Centrum Oost,40,5.0,3,1.0,150.0,Cozy apartment overlooking a 17th Century Canal,52.363426,4.907727,Centrum
15124,3926133,20341346,Private room,Centrum Oost,19,4.5,2,1.0,148.0,"Central, quiet, charming B&B Houseboat Morocco",52.374714,4.906535,Centrum
15125,17521077,78778317,Private room,Centrum West,3,5.0,2,1.0,156.0,Spacious room in the historic centre of Amsterdam,52.373738,4.896328,Centrum
15126,14436714,409583,Private room,Centrum Oost,3,4.5,2,1.0,156.0,Room with a view over the canal,52.371148,4.910391,Centrum
15127,6163575,31975730,Private room,Centrum Oost,0,0.0,2,1.0,180.0,30m2 room in Amsterdam city center,52.369056,4.899476,Centrum
15128,17538937,84449589,Private room,Centrum Oost,22,4.0,4,3.0,179.0,Rijks I apartment. 3 bedrooms!!,52.36418,4.88801,Centrum
15129,13994692,50892346,Private room,Centrum West,1,0.0,2,1.0,180.0,"Spui #2, Best Spot and Price!",52.372013,4.889088,Centrum
15130,8694219,13270719,Private room,Noord West,12,5.0,4,1.0,183.0,Your own floor in our lovely house,52.406051,4.900401,West
15131,818085,3788898,Private room,Centrum West,57,5.0,2,1.0,150.0,La Vie En Rose apartment 2 Amsterdam Centre,52.374814,4.892939,Centrum
15132,19637722,25096355,Private room,Centrum West,0,0.0,2,1.0,167.0,Large 2 story canal apartment next to Dam square,52.371203,4.896312,Centrum
15133,17671795,7262131,Private room,Centrum Oost,2,0.0,2,1.0,180.0,Monument Canal House for a Cat -Lovers :),52.364323,4.888757,Centrum
15134,14929937,93875577,Private room,Oostelijk Havengebied / Indische Buurt,6,5.0,2,1.0,150.0,Lovely independent room Amsterdam Center near IJ,52.37407,4.94913,Oost
15135,18059130,11969034,Private room,Centrum Oost,15,5.0,4,2.0,177.0,Amstel Imperial,52.366284,4.89615,Centrum
15136,17799350,5330753,Private room,Noord West,0,0.0,4,2.0,180.0,"Spacious, 2 bedrooms FREE parking",52.400858,4.920289,West
15137,18742700,3260802,Private room,Centrum West,1,0.0,2,1.0,150.0,Geranium Guest Room: Large & Calm in City Center,52.379014,4.893143,Centrum
15138,10110333,38225075,Private room,Centrum Oost,1,0.0,2,1.0,180.0,Big 2-pers bedroom close to centre,52.368796,4.920214,Centrum
15139,13033368,72040780,Private room,Centrum Oost,12,5.0,2,1.0,168.0,spacious room in the heart of the city centre JW,52.363377,4.889819,Centrum
15140,16190593,105724605,Private room,Centrum West,5,4.5,2,1.0,180.0,AmsterdamprivateroomDamsquare,52.369957,4.892106,Centrum
15141,18931304,47339371,Private room,Noord Oost,1,0.0,2,1.0,150.0,"In de Oude Zagerij - I Saw ""The Workshop""",52.410067,4.965932,West
15142,834233,4364462,Private room,Centrum Oost,200,5.0,2,1.0,150.0,"B&B Mondriaan, bright and modern studio",52.371357,4.905018,Centrum
15143,18002360,20452909,Private room,Centrum Oost,14,5.0,4,1.0,179.0,Private Rooftop Room with terrace in OldCityCentre,52.372009,4.901387,Centrum
15144,16447442,107667960,Private room,Centrum West,15,4.0,4,2.0,162.0,Nice room in A'dam Center!,52.375185,4.8916,Centrum
15145,19800490,39110511,Private room,Centrum Oost,0,0.0,2,0.0,150.0,Private small room with private bathroom @ centre,52.36412,4.88994,Centrum
15146,858666,4494136,Private room,Oostelijk Havengebied / Indische Buurt,268,5.0,2,1.0,168.0,LUXURY INDEPENDENT STUDIO on SHIP : free bikes!,52.378567,4.927698,Oost
15147,19135472,124609481,Private room,Centrum Oost,0,0.0,2,1.0,162.0,"Perfect location, spacious & clean room",52.365832,4.898762,Centrum
15148,19781445,126069784,Private room,Centrum West,0,0.0,4,1.0,180.0,Cozy appartment in the middle of the city,52.37781,4.889795,Centrum
15149,16512835,40014941,Private room,Noord-West / Noord-Midden,20,3.5,4,1.0,179.0,Vondelpark room in fully equipped apartment,52.353659,4.852275,West
15150,18114281,124806254,Private room,De Pijp / Rivierenbuurt,0,0.0,2,1.0,174.0,Stylish and quaint - perfect for a short visit.,52.352654,4.890057,Zuid
15151,19636553,138001875,Private room,Buitenveldert / Zuidas,3,5.0,7,3.0,168.0,3  luxury bedrooms only for 4-5or 6 people,52.330252,4.866704,Zuid
15152,18071351,11999657,Private room,Ijburg / Eiland Zeeburg,0,0.0,2,1.0,180.0,Cosy Double Room In Amsterdam,52.361553,4.991055,Westpoort
15153,7839527,19794594,Private room,Noord Oost,3,4.0,4,1.0,179.0,Family house (170m2) with garden,52.389902,4.957006,West
15154,19695744,57501977,Private room,Westerpark,1,0.0,2,1.0,168.0,Room with beautiful view,52.391229,4.891221,West
15155,16538401,83891777,Private room,Noord-West / Noord-Midden,2,0.0,2,1.0,150.0,Lovely room in top district,52.355737,4.863451,West
15156,6674995,33995659,Private room,Oud Oost,13,4.5,2,1.0,173.0,Nice luxe Appartment with 2 bikes,52.353994,4.920953,Oost
15157,19820314,6986079,Private room,Bos en Lommer,0,0.0,4,2.0,168.0,Artistic Loft with Garden in Amsterdam West,52.383532,4.845626,West
15158,17189931,77467998,Private room,De Baarsjes / Oud West,18,5.0,2,1.0,152.0,Lovely little apartment,52.363761,4.868618,West
15159,14921988,2315216,Private room,De Pijp / Rivierenbuurt,6,4.5,2,1.0,150.0,Beautiful very big & super central loft like room,52.357279,4.897257,Zuid
15160,12862861,69465301,Private room,Oostelijk Havengebied / Indische Buurt,10,4.5,2,1.0,176.0,Amsterdam cosy double bed room,52.361143,4.936314,Oost
15161,15340557,93820775,Private room,Oostelijk Havengebied / Indische Buurt,10,4.5,2,1.0,168.0,Cozy windmill located bedroom (entire flat),52.367898,4.934731,Oost
15162,6485103,33890419,Private room,Centrum Oost,73,4.5,2,1.0,180.0,Modern & stylish private apartment | City Centre,52.359645,4.893238,Centrum
15163,12489049,5968091,Private room,Westerpark,0,0.0,2,1.0,180.0,Room in sunny appartment on canal,52.379945,4.878615,West
15164,13329152,75426673,Private room,Centrum West,8,4.5,2,1.0,180.0,Spacious room in the very city centre!,52.371414,4.893559,Centrum
15165,356220,1801815,Private room,Centrum Oost,132,5.0,2,1.0,156.0,"City Centre/Canalzone, comfy, cozy and quiet room!",52.359892,4.893966,Centrum
15166,7015018,21004084,Private room,Centrum West,11,5.0,2,1.0,155.0,Full Floor w/Ensuite in Canal House,52.367601,4.886427,Centrum
15167,12909305,30603199,Private room,Centrum West,13,5.0,2,1.0,179.0,Room in Canalview apt in citycenter!,52.373491,4.88405,Centrum
15168,9440696,3363026,Private room,De Pijp / Rivierenbuurt,0,0.0,2,1.0,168.0,rooftop terrace apartment,52.351523,4.891883,Zuid
15169,13594775,78260760,Private room,Centrum West,23,5.0,2,1.0,150.0,"Amazing, apartment in the heart of the city",52.372309,4.884274,Centrum
15170,18559856,19562807,Private room,Centrum West,4,5.0,2,1.0,156.0,Cosy Arty guest suite old city,52.372873,4.898584,Centrum
15171,5000885,4612292,Private room,Slotervaart,51,4.5,2,1.0,155.0,Room in Sunny Parkside Apartment + Bikes :),52.346835,4.841041,Nieuw-West
15172,647264,1909580,Private room,De Pijp / Rivierenbuurt,168,5.0,4,1.0,155.0,Boutique B&B in De Pijp/MuseumQuarter,52.358078,4.890748,Zuid
15173,2134950,10894224,Private room,Centrum Oost,88,5.0,4,0.0,168.0,Cosy apartment/studio in our house in the center.,52.361882,4.894467,Centrum
15174,18559953,31264512,Private room,De Pijp / Rivierenbuurt,4,5.0,4,2.0,161.0,Amstel station Amstelkade apartment,52.347521,4.908899,Zuid
15175,3424647,17256020,Private room,Centrum West,39,4.5,3,1.0,180.0,Private Room Old center Dam Square,52.370441,4.892057,Centrum
15176,16177452,105618866,Private room,Centrum West,0,0.0,4,1.0,150.0,ROMANTIC APARTMENT ON TOP LOCATION,52.36765,4.889636,Centrum
15177,12840460,2547605,Private room,Noord-West / Noord-Midden,34,5.0,2,1.0,155.0,"Romantic Canalside Apt, Museum Distr. Top location",52.354512,4.885414,West
15178,7173886,26624234,Private room,De Pijp / Rivierenbuurt,31,5.0,2,1.0,155.0,Luxurious Appartment in Pijp Area,52.351931,4.887932,Zuid
15179,17469753,4152364,Private room,Geuzenveld / Slotermeer,1,0.0,4,1.0,168.0,Relax 'n  Chill out,52.384246,4.817099,Nieuw-West
15180,4913607,9617177,Private room,Oostelijk Havengebied / Indische Buurt,3,5.0,2,1.0,173.0,Unique 5-floor Tower Apartment in Hip East!,52.362993,4.938926,Oost
15181,19757083,138001875,Private room,Buitenveldert / Zuidas,1,0.0,7,3.0,168.0,3  luxury bedrooms for only 4-5 6- 7 people,52.329897,4.867819,Zuid
15182,877702,4614541,Private room,Centrum Oost,24,5.0,4,0.0,156.0,The Weavery Boutique Bed&Breakfast1,52.362472,4.890726,Centrum
15183,8079259,3580802,Private room,Centrum West,39,5.0,2,1.0,150.0,Luxurious canal apartment,52.386947,4.886321,Centrum
15184,13524423,28614173,Private room,Noord-West / Noord-Midden,7,5.0,2,1.0,150.0,Large double in beautiful house near Vondelpark,52.355605,4.868047,West
15185,3558869,17256020,Private room,Centrum West,35,4.5,3,1.0,162.0,City Center Historical Museum A'dam,52.370872,4.890495,Centrum
15186,17877566,451315,Private room,Bijlmer Centrum,8,5.0,2,1.0,180.0,Luxury Room Amsterdam,52.320437,4.944393,Zuidoost
15187,10133734,52006198,Private room,Centrum Oost,4,5.0,4,1.0,180.0,2 private rooms in the Centre!,52.366068,4.897196,Centrum
15188,14021197,83891777,Private room,Noord-West / Noord-Midden,3,5.0,2,1.0,168.0,Luxury at a modest price,52.353732,4.864919,West
15189,7829975,41232654,Private room,Centrum Oost,70,4.5,4,1.0,156.0,Unique industrial private loft in City Center!,52.365165,4.887127,Centrum
15190,9083199,21596826,Private room,Centrum West,50,5.0,2,1.0,167.0,1 bedroom Central Amsterdam,52.37322,4.897432,Centrum
15191,16983126,83463741,Private room,De Baarsjes / Oud West,1,0.0,2,1.0,162.0,Apartment near Vondelpark & Museumsquare,52.366389,4.869067,West
15192,19263252,50892346,Private room,Centrum West,2,0.0,2,0.0,145.0,7 min from Central Station,52.376774,4.892745,Centrum
15193,19715150,9596031,Private room,Centrum Oost,0,0.0,2,0.0,179.0,Loft Leidsegracht - Private studio,52.365219,4.882928,Centrum
15194,920560,4947559,Private room,Watergraafsmeer,28,5.0,4,2.0,180.0,The Guestroom in Amsterdam,52.355518,4.933413,Oost
15195,658049,3317069,Private room,De Baarsjes / Oud West,65,4.5,5,1.0,180.0,Ground floor 90m2,52.36114,4.876078,West
15196,13392809,75434462,Private room,Centrum West,1,0.0,2,1.0,162.0,Private room 50meters from Dam square in Amsterdam,52.370389,4.892683,Centrum
15197,16641778,8153186,Private room,Centrum West,4,5.0,4,2.0,162.0,Jordaan Center / 9 Streets,52.370802,4.882367,Centrum
15198,9599370,37550998,Private room,Noord-West / Noord-Midden,24,5.0,4,1.0,162.0,Unique double storey studio Amsterdam,52.347393,4.875956,West
15199,658063,3317069,Private room,De Baarsjes / Oud West,88,4.5,5,1.0,180.0,"Superior, 100m2",52.361888,4.87514,West
15200,18017002,40363614,Private room,De Pijp / Rivierenbuurt,1,0.0,2,1.0,180.0,Double Room with private bathroom in new house,52.345518,4.909084,Zuid
15201,13833507,81591394,Private room,Centrum Oost,49,4.5,2,1.0,156.0,Cozy private city center apartment | Canal view,52.36065,4.889183,Centrum
15202,17791574,1808488,Private room,Buitenveldert / Zuidas,10,5.0,6,3.0,174.0,Modern place in A'dam Zuid with 3 private rooms,52.334087,4.880976,Zuid
15203,13720817,45928436,Private room,De Pijp / Rivierenbuurt,22,5.0,2,1.0,150.0,Great Studio/loft 45m2 Downtown/Museum area!,52.35741,4.888609,Zuid
15204,17022435,113501049,Private room,Centrum Oost,11,5.0,2,0.0,150.0,Cosy Condo,52.359659,4.895459,Centrum
15205,15795640,102192601,Private room,Geuzenveld / Slotermeer,11,4.0,2,1.0,172.0,sunny room,52.381442,4.807452,Nieuw-West
15206,3929239,20355773,Private room,Centrum West,2,0.0,2,1.0,179.0,Super room on fantastic location,52.373127,4.884587,Centrum
15207,19079375,638191,Private room,Centrum West,0,0.0,1,0.0,155.0,River Room,52.383919,4.892228,Centrum
15208,18151468,7594884,Private room,Centrum Oost,6,4.5,2,0.0,161.0,The Black Studio - SoSIal Spaces,52.361249,4.896785,Centrum
15209,16015560,104137991,Private room,De Baarsjes / Oud West,1,0.0,1,1.0,180.0,Cozy Room next to DeHallen,52.368116,4.865635,West
15210,15641988,9521903,Private room,De Pijp / Rivierenbuurt,15,4.5,1,1.0,180.0,Loft in the Pijp,52.354921,4.889022,Zuid
15211,309436,1570754,Private room,Oud Noord,53,4.5,2,1.0,150.0,17 Century Canal Villa Free Parking,52.399923,4.92,West
15212,794322,4184910,Private room,Centrum Oost,225,5.0,2,1.0,180.0,Romantic Houseboat in the center,52.37193,4.903773,Centrum
15213,4175545,17468845,Private room,De Baarsjes / Oud West,107,4.5,4,1.0,162.0,Houseboat 'Iris Milanova' A-center,52.365203,4.868294,West
15214,658002,3317069,Private room,De Baarsjes / Oud West,95,4.5,5,1.0,174.0,Garden floor 90m2,52.362057,4.875108,West
15215,19855883,97063118,Private room,Noord-West / Noord-Midden,0,0.0,4,2.0,156.0,Spacious private apartment at Museum district | 4P,52.356116,4.88191,West
15216,12087517,64787463,Private room,Centrum West,33,4.5,4,2.0,180.0,Spacious loft in heart of the city,52.373093,4.885433,Centrum
15217,13816485,72040780,Private room,Centrum Oost,5,5.0,2,1.0,162.0,"Spacious room, overlooking the Keizersg. canals MW",52.364353,4.889662,Centrum
15218,14054326,20427091,Private room,Centrum Oost,11,5.0,2,1.0,150.0,stylish central Palazzo apartment,52.371734,4.911551,Centrum
15219,19968123,69465301,Private room,Oostelijk Havengebied / Indische Buurt,0,0.0,1,0.0,150.0,Amsterdam 3 bed room to rent,52.360795,4.936664,Oost
15220,10920384,42929817,Private room,Centrum Oost,66,4.0,3,0.0,162.0,City centre apartment in the famous canal district,52.364938,4.888687,Centrum
15221,6965013,1730835,Private room,Oostelijk Havengebied / Indische Buurt,6,4.5,2,1.0,174.0,Boat&Breakfast de Dageraad,52.375409,4.94732,Oost
15222,6126290,3744858,Private room,Centrum West,40,4.5,3,1.0,150.0,Downtown Guestroom,52.375994,4.891981,Centrum
15223,15426555,16050094,Private room,Oud Oost,11,5.0,2,1.0,150.0,Great room with private roof terrace in Amsterdam,52.357969,4.922847,Oost
15224,15986817,103877804,Private room,Westerpark,16,4.5,2,1.0,180.0,"Amazing Houseboat, near the Amsterdam City Centre!",52.385242,4.87941,West
15225,16435018,107762360,Private room,Centrum Oost,20,4.5,2,1.0,180.0,"Authentic Canal View Apt | Center, Canal, Museum",52.365162,4.885623,Centrum
15226,2215021,5852005,Private room,Noord-West / Noord-Midden,89,5.0,2,1.0,162.0,Stylish appartement  in de Pijp,52.361288,4.881902,West
15227,5087114,4898287,Private room,De Pijp / Rivierenbuurt,126,4.5,2,1.0,180.0,Lovable apartment in The Pijp (south-side center),52.35359,4.90118,Zuid
15228,4880879,4905127,Private room,Oud Oost,1,0.0,3,2.0,162.0,Casa Vrolik bnb 3 people in 2 rooms,52.357428,4.920959,Oost
15229,2985352,14921457,Private room,Centrum West,72,5.0,2,1.0,150.0,Willem 1 Apartment,52.366787,4.884415,Centrum
15230,11858419,2797892,Private room,Centrum West,40,4.5,2,0.0,162.0,"Romantic private studio | Canal, Centre, 9 streets",52.368821,4.884698,Centrum
15231,19454330,9607846,Private room,Centrum Oost,0,0.0,4,2.0,174.0,Private home in city centre; Amsterdam City B&B,52.36144,4.889725,Centrum
15232,9273174,47383003,Private room,Noord-West / Noord-Midden,17,5.0,2,1.0,180.0,Parkside bedroom & private bathroom,52.359907,4.87912,West
15233,15525897,4875280,Private room,Centrum West,17,5.0,6,1.0,148.0,Amazing new loft - Best Location & Canal View,52.378364,4.879484,Centrum
15234,17674855,21672202,Private room,De Baarsjes / Oud West,14,5.0,4,2.0,180.0,Private floor for 4 persons next to Vondelpark!,52.359447,4.86053,West
15235,14586434,1340887,Private room,Centrum West,12,5.0,2,1.0,162.0,Room on a houseboat with own entrance,52.370021,4.883052,Centrum
15236,17677548,46364554,Private room,Noord-West / Noord-Midden,11,5.0,2,1.0,162.0,Penthouse with spa-grade bathroom and big terrace,52.351055,4.858396,West
15237,4354139,22602553,Private room,De Pijp / Rivierenbuurt,36,4.5,5,2.0,180.0,beautiful big apartment near Rai,52.346372,4.891329,Zuid
15238,5703589,3744858,Private room,Centrum Oost,29,5.0,2,1.0,163.0,Prinsengracht Studio,52.362068,4.892158,Centrum
15239,18868205,26045647,Private room,Centrum Oost,1,0.0,4,2.0,180.0,2 bedrooms in the heart of Amsterdam,52.359382,4.895609,Centrum
15240,7104387,3744858,Private room,Centrum West,9,5.0,2,1.0,158.0,Marnix Studio,52.373707,4.877346,Centrum
15241,13443546,76731795,Private room,Centrum West,61,5.0,3,2.0,168.0,"JorDam Studio, city center Jordaan, quiet street.",52.380805,4.884946,Centrum
15242,19704631,135998516,Private room,Centrum West,0,0.0,2,1.0,162.0,Romantic floating room 2,52.371672,4.881215,Centrum
15243,7739992,12856622,Private room,Centrum West,20,4.5,4,1.0,180.0,Angels Canal House,52.376816,4.890152,Centrum
15244,16436324,107762360,Private room,Centrum Oost,19,4.5,3,1.0,180.0,Great private canal apartment with rooftop terrace,52.363447,4.884891,Centrum
15245,18482800,53522070,Private room,Noord-West / Noord-Midden,1,0.0,2,1.0,180.0,Classical room at Museum square,52.354894,4.881166,West
15246,11374606,23575971,Private room,Centrum Oost,21,5.0,2,1.0,162.0,Gayfriendly-Private room-Picture Postcard Location,52.367887,4.897628,Centrum
15247,290701,1491565,Private room,Centrum West,199,5.0,2,1.0,145.0,"Center, Large&Sunny Room,Pvt Bathrm",52.376144,4.898937,Centrum
15248,699955,3174469,Private room,De Baarsjes / Oud West,71,5.0,4,1.0,160.0,CanalHome with terrace @ Jordaan & Vondelpark,52.365277,4.877206,West
15249,16423995,107665257,Private room,Centrum Oost,13,5.0,2,1.0,156.0,Museumdistrict apartment inside the canal belt,52.364548,4.89683,Centrum
15250,3763507,19276946,Private room,Centrum West,3,5.0,2,1.0,156.0,HOUSEBOAT Westerdok 25,52.385344,4.89243,Centrum
15251,17905950,122712758,Private room,De Pijp / Rivierenbuurt,9,5.0,2,1.0,168.0,"New, modern, cozy apartment with big roof terrace",52.341433,4.907284,Zuid
15252,9850434,43758931,Private room,De Baarsjes / Oud West,19,5.0,2,1.0,180.0,Beautiful Boutique Style Apartment near 9 streets,52.368507,4.875383,West
15253,12550549,53692197,Private room,Centrum West,25,4.5,2,1.0,156.0,"Private room, luxurious bathroom | Centre & Canals",52.365338,4.880171,Centrum
15254,17615658,84449589,Private room,Centrum West,9,4.0,4,1.0,179.0,"Jordaan House I, amazing location with terrace!!",52.380663,4.886372,Centrum
15255,729395,3788898,Private room,Centrum West,50,5.0,2,1.0,150.0,La Vie En Rose Apartment 1 - Amsterdam Centre,52.374691,4.891793,Centrum
15256,17168648,19691946,Private room,Centrum Oost,7,5.0,2,0.0,155.0,Houseboat Concordia B&B,52.369242,4.921245,Centrum
15257,16340640,4841032,Private room,Centrum West,34,5.0,4,1.0,155.0,NEW city centre APARTMENT - popular Jordaan area!,52.374092,4.879104,Centrum
15258,16871465,39226727,Private room,Slotervaart,24,4.5,4,2.0,168.0,Happy Feelings !,52.366174,4.839982,Nieuw-West
15259,286500,1491565,Private room,Centrum West,158,5.0,2,1.0,150.0,"Center,Canal View, Private Bathroom",52.37497,4.898844,Centrum
15260,16582068,662664,Private room,Centrum West,8,5.0,2,0.0,180.0,Stylish studio in hearth of Jordaan,52.380428,4.883981,Centrum
15261,17843863,15531604,Private room,De Baarsjes / Oud West,4,5.0,3,2.0,150.0,2 private rooms and own bathroom!,52.362069,4.867357,West
15262,17595936,115766434,Private room,Centrum West,13,4.0,4,2.0,179.0,"Central Jordaan stay, canal district!!",52.36877,4.881626,Centrum
15263,1429701,1610324,Private room,Centrum West,162,5.0,2,1.0,150.0,Charming Houseboat City Center,52.382735,4.888946,Centrum
15264,14784333,92298257,Private room,De Baarsjes / Oud West,17,5.0,2,1.0,162.0,"Suite 49, charming luxe Bed & Breakfast Amsterdam",52.366966,4.875304,West
15265,645579,3233074,Private room,Centrum Oost,14,5.0,4,1.0,180.0,Inn old Amsterdam B&B (The STUDIO),52.371987,4.901998,Centrum
15266,7906539,41232654,Private room,Centrum Oost,66,4.5,4,0.0,167.0,Romantic private industrial loft in City Centre!,52.364146,4.885484,Centrum
